Id,CreationTime,CreationDate
39451612,2013-01-10 20:59:42,2013-01-10 00:00:00
39453357,2013-01-10 21:30:41,2013-01-10 00:00:00
39454286,2013-01-10 21:49:08,2013-01-10 00:00:00
39456197,2013-01-10 22:30:41,2013-01-10 00:00:00
39456387,2013-01-10 22:35:27,2013-01-10 00:00:00
39460371,2013-01-11 00:30:41,2013-01-11 00:00:00
39460949,2013-01-11 00:46:05,2013-01-11 00:00:00
39462090,2013-01-11 01:23:47,2013-01-11 00:00:00
39464950,2013-01-11 03:13:22,2013-01-11 00:00:00
39465590,2013-01-11 03:39:17,2013-01-11 00:00:00
39468355,2013-01-11 05:28:30,2013-01-11 00:00:00
39468417,2013-01-11 05:30:42,2013-01-11 00:00:00
39469577,2013-01-11 06:06:26,2013-01-11 00:00:00
39476737,2013-01-11 09:19:12,2013-01-11 00:00:00
39477279,2013-01-11 09:30:41,2013-01-11 00:00:00
39478778,2013-01-11 09:59:55,2013-01-11 00:00:00
39479834,2013-01-11 10:18:31,2013-01-11 00:00:00
39480534,2013-01-11 10:30:41,2013-01-11 00:00:00
39480535,2013-01-11 19:03:56,2013-01-11 00:00:00
39481931,2013-01-11 10:57:35,2013-01-11 00:00:00
39482882,2013-01-11 11:14:10,2013-01-11 00:00:00
39483799,2013-01-11 11:32:56,2013-01-11 00:00:00
39487158,2013-01-11 12:34:10,2013-01-11 00:00:00
39489962,2013-01-11 13:27:16,2013-01-11 00:00:00
39493030,2013-01-11 14:22:31,2013-01-11 00:00:00
39497074,2013-01-11 15:30:42,2013-01-11 00:00:00
39498204,2013-01-11 15:48:43,2013-01-11 00:00:00
39500592,2013-01-11 16:30:29,2013-01-11 00:00:00
39500983,2013-01-11 16:36:58,2013-01-11 00:00:00
39501739,2013-01-11 16:49:51,2013-01-11 00:00:00
39504575,2013-01-11 17:44:36,2013-01-11 00:00:00
39505677,2013-01-11 18:05:44,2013-01-11 00:00:00
39506253,2013-01-11 18:17:39,2013-01-11 00:00:00
39506824,2013-01-11 18:29:04,2013-01-11 00:00:00
39507640,2013-01-11 18:44:24,2013-01-11 00:00:00
39512935,2013-01-11 20:31:21,2013-01-11 00:00:00
39514584,2013-01-11 21:07:05,2013-01-11 00:00:00
39514943,2013-01-11 21:14:35,2013-01-11 00:00:00
39520174,2013-01-11 23:20:40,2013-01-11 00:00:00
39520522,2013-01-11 23:48:38,2013-01-11 00:00:00
39520644,2013-01-11 23:38:13,2013-01-11 00:00:00
39525406,2013-01-12 03:02:45,2013-01-12 00:00:00
39528035,2013-01-12 05:30:42,2013-01-12 00:00:00
39529751,2013-01-12 07:02:44,2013-01-12 00:00:00
39530279,2013-01-12 07:30:42,2013-01-12 00:00:00
39532332,2013-01-12 09:12:34,2013-01-12 00:00:00
39532395,2013-01-12 09:16:07,2013-01-12 00:00:00
39533199,2013-01-12 09:53:00,2013-01-12 00:00:00
39535169,2013-01-12 11:16:39,2013-01-12 00:00:00
39535499,2013-01-12 11:30:43,2013-01-12 00:00:00
39536952,2013-01-12 12:30:42,2013-01-12 00:00:00
39538030,2013-01-12 16:04:44,2013-01-12 00:00:00
39541571,2013-01-12 15:23:49,2013-01-12 00:00:00
39541767,2013-01-12 15:30:42,2013-01-12 00:00:00
39541904,2013-01-12 15:35:14,2013-01-12 00:00:00
39543487,2013-01-12 16:30:42,2013-01-12 00:00:00
39544705,2013-01-12 17:07:32,2013-01-12 00:00:00
39544712,2013-01-12 17:07:54,2013-01-12 00:00:00
39545760,2013-01-12 17:42:50,2013-01-12 00:00:00
39547130,2013-01-12 18:30:43,2013-01-12 00:00:00
39548884,2013-01-12 19:28:10,2013-01-12 00:00:00
39552621,2013-01-12 21:41:55,2013-01-12 00:00:00
39553861,2013-01-12 22:30:42,2013-01-12 00:00:00
39553862,2013-01-12 22:30:42,2013-01-12 00:00:00
39555525,2013-01-12 23:31:25,2013-01-12 00:00:00
39555978,2013-01-12 23:48:20,2013-01-12 00:00:00
39556228,2013-01-13 00:00:36,2013-01-13 00:00:00
39557862,2013-01-13 01:08:29,2013-01-13 00:00:00
39558381,2013-01-13 01:30:43,2013-01-13 00:00:00
39559219,2013-01-13 02:16:58,2013-01-13 00:00:00
39559456,2013-01-13 02:28:57,2013-01-13 00:00:00
39560103,2013-01-13 03:07:06,2013-01-13 00:00:00
39561357,2013-01-13 04:19:56,2013-01-13 00:00:00
39563292,2013-01-13 06:20:59,2013-01-13 00:00:00
39567362,2013-01-13 09:45:53,2013-01-13 00:00:00
39569726,2013-01-13 11:30:43,2013-01-13 00:00:00
39570753,2013-01-13 15:56:28,2013-01-13 00:00:00
39570918,2013-01-13 12:23:25,2013-01-13 00:00:00
39573156,2013-01-13 13:30:18,2013-01-13 00:00:00
39574830,2013-01-13 14:30:43,2013-01-13 00:00:00
39574831,2013-01-13 14:30:43,2013-01-13 00:00:00
39575484,2013-01-13 14:53:00,2013-01-13 00:00:00
39575626,2013-01-13 14:58:48,2013-01-13 00:00:00
39577625,2013-01-13 15:58:59,2013-01-13 00:00:00
39578415,2013-01-13 16:24:13,2013-01-13 00:00:00
39578602,2013-01-13 16:30:43,2013-01-13 00:00:00
39580354,2013-01-13 17:26:47,2013-01-13 00:00:00
39580978,2013-01-13 17:45:01,2013-01-13 00:00:00
39582538,2013-01-13 18:30:43,2013-01-13 00:00:00
39583704,2013-01-13 19:02:56,2013-01-13 00:00:00
39586482,2013-01-13 20:26:56,2013-01-13 00:00:00
39587072,2013-01-13 20:41:43,2013-01-13 00:00:00
39591928,2013-01-13 23:02:28,2013-01-13 00:00:00
39593544,2013-01-13 23:59:15,2013-01-13 00:00:00
39594834,2013-01-14 18:16:22,2013-01-14 00:00:00
39598454,2013-01-14 02:47:05,2013-01-14 00:00:00
39602411,2013-01-14 04:59:50,2013-01-14 00:00:00
39602561,2013-01-14 15:17:21,2013-01-14 00:00:00
39602624,2013-01-14 05:09:16,2013-01-14 00:00:00
39605654,2013-01-14 07:00:06,2013-01-14 00:00:00
39605868,2013-01-14 07:08:10,2013-01-14 00:00:00
39606097,2013-01-14 07:13:17,2013-01-14 00:00:00
39606189,2013-01-14 07:15:29,2013-01-14 00:00:00
39606347,2013-01-14 07:20:39,2013-01-14 00:00:00
39609455,2013-01-14 09:05:17,2013-01-14 00:00:00
39610143,2013-01-14 09:21:39,2013-01-14 00:00:00
39610160,2013-01-14 09:21:52,2013-01-14 00:00:00
39610513,2013-01-14 09:29:36,2013-01-14 00:00:00
39610564,2013-01-14 09:30:44,2013-01-14 00:00:00
39611333,2013-01-14 09:48:31,2013-01-14 00:00:00
39611857,2013-01-14 09:59:18,2013-01-14 00:00:00
39612534,2013-01-14 10:10:01,2013-01-14 00:00:00
39612830,2013-01-14 16:38:37,2013-01-14 00:00:00
39613429,2013-01-14 10:30:45,2013-01-14 00:00:00
39613638,2013-01-14 10:35:21,2013-01-14 00:00:00
39614174,2013-01-14 10:45:29,2013-01-14 00:00:00
39618478,2013-01-14 16:51:48,2013-01-14 00:00:00
39622681,2013-01-14 13:37:47,2013-01-14 00:00:00
39623332,2013-01-14 13:49:47,2013-01-14 00:00:00
39628560,2013-01-14 15:14:19,2013-01-14 00:00:00
39628586,2013-01-14 15:14:50,2013-01-14 00:00:00
39629624,2013-01-14 15:31:20,2013-01-14 00:00:00
39630116,2013-01-14 15:39:00,2013-01-14 00:00:00
39632433,2013-01-14 16:17:18,2013-01-14 00:00:00
39634296,2013-01-14 16:46:03,2013-01-14 00:00:00
39636354,2013-01-14 17:19:29,2013-01-14 00:00:00
39638625,2013-01-14 17:59:59,2013-01-14 00:00:00
39638918,2013-01-14 18:06:12,2013-01-14 00:00:00
39639657,2013-01-14 18:22:03,2013-01-14 00:00:00
39639858,2013-01-14 18:26:14,2013-01-14 00:00:00
39640069,2013-01-14 18:30:47,2013-01-14 00:00:00
39641349,2013-01-14 18:55:10,2013-01-14 00:00:00
39641479,2013-01-14 18:57:25,2013-01-14 00:00:00
39647080,2013-01-14 20:43:46,2013-01-14 00:00:00
39648958,2013-01-14 21:19:00,2013-01-14 00:00:00
39650446,2013-01-14 21:47:08,2013-01-14 00:00:00
39650629,2013-01-14 21:50:55,2013-01-14 00:00:00
39655237,2013-01-14 23:30:45,2013-01-14 00:00:00
39659583,2013-01-15 01:48:04,2013-01-15 00:00:00
39661044,2013-01-15 02:40:34,2013-01-15 00:00:00
39662046,2013-01-15 03:14:14,2013-01-15 00:00:00
39662440,2013-01-15 06:39:04,2013-01-15 00:00:00
39662478,2013-01-15 03:30:46,2013-01-15 00:00:00
39662479,2013-01-15 03:30:46,2013-01-15 00:00:00
39663762,2013-01-15 04:40:12,2013-01-15 00:00:00
39666410,2013-01-15 05:59:26,2013-01-15 00:00:00
39667910,2013-01-15 06:43:59,2013-01-15 00:00:00
39667972,2013-01-15 06:46:37,2013-01-15 00:00:00
39668437,2013-01-15 07:01:04,2013-01-15 00:00:00
39669710,2013-01-15 08:46:04,2013-01-15 00:00:00
39670952,2013-01-15 08:09:55,2013-01-15 00:00:00
39671135,2013-01-15 08:14:40,2013-01-15 00:00:00
39671641,2013-01-15 08:27:13,2013-01-15 00:00:00
39671823,2013-01-15 08:30:48,2013-01-15 00:00:00
39672940,2013-01-15 08:54:03,2013-01-15 00:00:00
39673080,2013-01-15 09:03:07,2013-01-15 00:00:00
39674691,2013-01-15 09:30:47,2013-01-15 00:00:00
39675063,2013-01-15 09:38:12,2013-01-15 00:00:00
39676907,2013-01-15 10:09:47,2013-01-15 00:00:00
39678884,2013-01-15 10:46:47,2013-01-15 00:00:00
39678923,2013-01-15 10:47:19,2013-01-15 00:00:00
39679395,2013-01-15 10:55:27,2013-01-15 00:00:00
39683044,2013-01-15 12:05:11,2013-01-15 00:00:00
39684496,2013-01-15 12:30:49,2013-01-15 00:00:00
39684829,2013-01-15 12:36:20,2013-01-15 00:00:00
39684902,2013-01-15 12:37:16,2013-01-15 00:00:00
39686017,2013-01-15 12:56:46,2013-01-15 00:00:00
39688728,2013-01-15 13:48:01,2013-01-15 00:00:00
39693782,2013-01-15 15:01:29,2013-01-15 00:00:00
39695058,2013-01-15 15:19:55,2013-01-15 00:00:00
39695152,2013-01-15 15:21:07,2013-01-15 00:00:00
39695797,2013-01-15 15:30:48,2013-01-15 00:00:00
39696176,2013-01-15 15:35:45,2013-01-15 00:00:00
39697001,2013-01-15 15:46:50,2013-01-15 00:00:00
39697379,2013-01-15 15:52:18,2013-01-15 00:00:00
39703447,2013-01-15 17:26:01,2013-01-15 00:00:00
39703685,2013-01-15 19:19:05,2013-01-15 00:00:00
39703961,2013-01-15 17:35:26,2013-01-15 00:00:00
39706860,2013-01-15 18:29:13,2013-01-15 00:00:00
39709844,2013-01-15 19:25:37,2013-01-15 00:00:00
39711085,2013-01-15 19:48:33,2013-01-15 00:00:00
39714363,2013-01-15 20:47:16,2013-01-15 00:00:00
39716519,2013-01-15 21:30:50,2013-01-15 00:00:00
39716567,2013-01-15 21:31:43,2013-01-15 00:00:00
39717678,2013-01-15 21:52:16,2013-01-15 00:00:00
39720888,2013-01-15 22:59:28,2013-01-15 00:00:00
39722043,2013-01-15 23:30:51,2013-01-15 00:00:00
39723731,2013-01-16 00:21:36,2013-01-16 00:00:00
39723743,2013-01-16 00:21:50,2013-01-16 00:00:00
39724379,2013-01-16 00:44:05,2013-01-16 00:00:00
39727472,2013-01-16 02:31:56,2013-01-16 00:00:00
39731161,2013-01-16 11:01:51,2013-01-16 00:00:00
39731487,2013-01-16 06:18:06,2013-01-16 00:00:00
39732524,2013-01-16 05:36:23,2013-01-16 00:00:00
39737029,2013-01-16 07:45:04,2013-01-16 00:00:00
39737057,2013-01-16 07:45:48,2013-01-16 00:00:00
39739455,2013-01-16 08:46:22,2013-01-16 00:00:00
39739972,2013-01-16 08:56:45,2013-01-16 00:00:00
39741880,2013-01-16 09:30:51,2013-01-16 00:00:00
39742360,2013-01-16 09:39:34,2013-01-16 00:00:00
39745506,2013-01-16 10:37:20,2013-01-16 00:00:00
39748256,2013-01-16 11:30:52,2013-01-16 00:00:00
39748257,2013-01-16 11:30:52,2013-01-16 00:00:00
39749413,2013-01-16 12:51:35,2013-01-16 00:00:00
39751914,2013-01-16 12:34:31,2013-01-16 00:00:00
39755199,2013-01-16 13:31:24,2013-01-16 00:00:00
39755350,2013-01-16 13:34:12,2013-01-16 00:00:00
39757132,2013-01-16 14:03:39,2013-01-16 00:00:00
39757895,2013-01-16 14:16:50,2013-01-16 00:00:00
39762925,2013-01-16 15:31:54,2013-01-16 00:00:00
39762962,2013-01-16 15:32:24,2013-01-16 00:00:00
39768095,2013-01-16 16:55:56,2013-01-16 00:00:00
39773511,2013-01-16 18:30:53,2013-01-16 00:00:00
39774674,2013-01-16 18:52:09,2013-01-16 00:00:00
39777815,2013-01-16 19:52:28,2013-01-16 00:00:00
39778286,2013-01-16 20:01:13,2013-01-16 00:00:00
39779829,2013-01-16 20:30:54,2013-01-16 00:00:00
39779830,2013-01-16 20:30:54,2013-01-16 00:00:00
39780659,2013-01-16 20:47:23,2013-01-16 00:00:00
39784668,2013-01-16 21:59:08,2013-01-16 00:00:00
39785377,2013-01-16 22:11:36,2013-01-16 00:00:00
39785924,2013-01-16 23:04:59,2013-01-16 00:00:00
39785965,2013-01-16 22:23:00,2013-01-16 00:00:00
39786343,2013-01-16 22:31:02,2013-01-16 00:00:00
39787322,2013-01-16 22:53:38,2013-01-16 00:00:00
39787420,2013-01-16 22:56:11,2013-01-16 00:00:00
39788776,2013-01-16 23:32:44,2013-01-16 00:00:00
39790185,2013-01-17 00:14:22,2013-01-17 00:00:00
39794252,2013-01-17 02:31:02,2013-01-17 00:00:00
39794349,2013-01-17 18:40:34,2013-01-17 00:00:00
39797329,2013-01-17 04:33:51,2013-01-17 00:00:00
39797373,2013-01-17 04:33:30,2013-01-17 00:00:00
39800718,2013-01-17 06:27:43,2013-01-17 00:00:00
39801127,2013-01-17 06:38:55,2013-01-17 00:00:00
39801487,2013-01-17 06:49:52,2013-01-17 00:00:00
39802848,2013-01-17 07:28:55,2013-01-17 00:00:00
39804187,2013-01-17 08:02:30,2013-01-17 00:00:00
39804574,2013-01-17 08:13:23,2013-01-17 00:00:00
39805464,2013-01-17 08:31:02,2013-01-17 00:00:00
39805734,2013-01-17 08:36:06,2013-01-17 00:00:00
39806471,2013-01-17 08:53:30,2013-01-17 00:00:00
39806823,2013-01-17 09:01:00,2013-01-17 00:00:00
39807091,2013-01-17 09:06:45,2013-01-17 00:00:00
39808707,2013-01-17 09:36:04,2013-01-17 00:00:00
39810303,2013-01-17 10:01:55,2013-01-17 00:00:00
39811884,2013-01-17 21:13:30,2013-01-17 00:00:00
39812332,2013-01-17 10:36:03,2013-01-17 00:00:00
39812334,2013-01-17 10:36:03,2013-01-17 00:00:00
39813013,2013-01-17 10:47:27,2013-01-17 00:00:00
39813224,2013-01-17 10:50:23,2013-01-17 00:00:00
39818424,2013-01-17 12:24:08,2013-01-17 00:00:00
39818930,2013-01-17 14:13:15,2013-01-17 00:00:00
39824566,2013-01-17 14:08:59,2013-01-17 00:00:00
39826269,2013-01-17 14:36:04,2013-01-17 00:00:00
39827600,2013-01-17 14:54:17,2013-01-17 00:00:00
39829887,2013-01-17 20:38:41,2013-01-17 00:00:00
39829974,2013-01-17 15:25:14,2013-01-17 00:00:00
39830663,2013-01-17 15:36:05,2013-01-17 00:00:00
39834780,2013-01-17 16:36:04,2013-01-17 00:00:00
39834964,2013-01-17 16:39:14,2013-01-17 00:00:00
39835337,2013-01-17 16:45:03,2013-01-17 00:00:00
39836509,2013-01-17 17:03:12,2013-01-17 00:00:00
39838466,2013-01-17 17:36:03,2013-01-17 00:00:00
39838665,2013-01-17 17:39:38,2013-01-17 00:00:00
39840328,2013-01-17 18:09:01,2013-01-17 00:00:00
39840372,2013-01-17 18:09:48,2013-01-17 00:00:00
39840905,2013-01-17 18:20:06,2013-01-17 00:00:00
39841616,2013-01-17 18:33:42,2013-01-17 00:00:00
39841719,2013-01-17 18:36:04,2013-01-17 00:00:00
39842376,2013-01-17 18:47:33,2013-01-17 00:00:00
39845238,2013-01-17 19:43:39,2013-01-17 00:00:00
39847929,2013-01-17 20:36:08,2013-01-17 00:00:00
39848674,2013-01-17 20:52:40,2013-01-17 00:00:00
39850720,2013-01-17 21:33:15,2013-01-17 00:00:00
39851062,2013-01-17 21:40:15,2013-01-17 00:00:00
39852389,2013-01-17 22:06:47,2013-01-17 00:00:00
39854781,2013-01-17 23:00:22,2013-01-17 00:00:00
39856052,2013-01-17 23:36:05,2013-01-17 00:00:00
39856238,2013-01-17 23:42:31,2013-01-17 00:00:00
39857157,2013-01-18 00:14:30,2013-01-18 00:00:00
39857825,2013-01-18 00:36:04,2013-01-18 00:00:00
39857826,2013-01-18 00:36:04,2013-01-18 00:00:00
39857968,2013-01-18 00:41:30,2013-01-18 00:00:00
39858854,2013-01-18 01:12:17,2013-01-18 00:00:00
39860441,2013-01-18 02:06:42,2013-01-18 00:00:00
39860756,2013-01-18 02:21:19,2013-01-18 00:00:00
39862745,2013-01-18 03:36:04,2013-01-18 00:00:00
39865860,2013-01-18 05:36:04,2013-01-18 00:00:00
39866432,2013-01-18 05:57:06,2013-01-18 00:00:00
39869207,2013-01-18 07:21:47,2013-01-18 00:00:00
39869798,2013-01-18 07:38:01,2013-01-18 00:00:00
39870686,2013-01-18 13:26:35,2013-01-18 00:00:00
39871701,2013-01-18 08:33:52,2013-01-18 00:00:00
39871794,2013-01-18 08:36:05,2013-01-18 00:00:00
39874969,2013-01-18 09:36:05,2013-01-18 00:00:00
39877684,2013-01-18 10:25:23,2013-01-18 00:00:00
39877839,2013-01-18 10:27:43,2013-01-18 00:00:00
39879510,2013-01-18 10:59:30,2013-01-18 00:00:00
39879971,2013-01-18 11:08:34,2013-01-18 00:00:00
39880493,2013-01-18 11:19:13,2013-01-18 00:00:00
39881371,2013-01-18 11:36:03,2013-01-18 00:00:00
39882280,2013-01-18 11:58:10,2013-01-18 00:00:00
39885207,2013-01-18 12:51:54,2013-01-18 00:00:00
39886655,2013-01-18 13:18:43,2013-01-18 00:00:00
39886840,2013-01-18 13:21:57,2013-01-18 00:00:00
39887610,2013-01-18 13:36:03,2013-01-18 00:00:00
39887953,2013-01-18 13:43:24,2013-01-18 00:00:00
39891085,2013-01-18 14:36:04,2013-01-18 00:00:00
39891086,2013-01-18 14:36:04,2013-01-18 00:00:00
39892889,2013-01-18 15:03:21,2013-01-18 00:00:00
39894918,2013-01-18 15:36:04,2013-01-18 00:00:00
39894919,2013-01-18 15:36:04,2013-01-18 00:00:00
39896738,2013-01-18 16:05:12,2013-01-18 00:00:00
39898167,2013-01-18 16:28:48,2013-01-18 00:00:00
39900659,2013-01-18 22:19:59,2013-01-18 00:00:00
39901222,2013-01-18 17:23:01,2013-01-18 00:00:00
39902891,2013-01-18 17:52:18,2013-01-18 00:00:00
39903490,2013-01-18 18:02:29,2013-01-18 00:00:00
39907504,2013-01-18 19:24:35,2013-01-18 00:00:00
39907830,2013-01-18 19:31:04,2013-01-18 00:00:00
39909515,2013-01-18 20:04:01,2013-01-18 00:00:00
39909529,2013-01-18 20:04:15,2013-01-18 00:00:00
39916489,2013-01-18 22:42:26,2013-01-18 00:00:00
39918294,2013-01-18 23:36:04,2013-01-18 00:00:00
39919708,2013-01-19 00:22:48,2013-01-19 00:00:00
39921889,2013-01-19 01:48:46,2013-01-19 00:00:00
39922816,2013-01-19 02:36:04,2013-01-19 00:00:00
39924180,2013-01-19 03:44:25,2013-01-19 00:00:00
39926557,2013-01-19 05:55:09,2013-01-19 00:00:00
39927103,2013-01-19 06:23:25,2013-01-19 00:00:00
39929470,2013-01-19 08:36:06,2013-01-19 00:00:00
39930851,2013-01-19 09:36:04,2013-01-19 00:00:00
39930852,2013-01-19 09:36:04,2013-01-19 00:00:00
39932254,2013-01-19 10:36:04,2013-01-19 00:00:00
39933737,2013-01-19 12:25:32,2013-01-19 00:00:00
39933739,2013-01-19 11:36:04,2013-01-19 00:00:00
39934248,2013-01-19 11:54:40,2013-01-19 00:00:00
39935469,2013-01-19 12:36:04,2013-01-19 00:00:00
39938756,2013-01-19 14:36:04,2013-01-19 00:00:00
39939060,2013-01-19 14:46:32,2013-01-19 00:00:00
39940458,2013-01-19 15:36:04,2013-01-19 00:00:00
39941810,2013-01-19 16:23:00,2013-01-19 00:00:00
39943173,2013-01-19 17:05:58,2013-01-19 00:00:00
39944116,2013-01-19 19:46:44,2013-01-19 00:00:00
39944886,2013-01-19 18:05:19,2013-01-19 00:00:00
39947223,2013-01-19 19:23:53,2013-01-19 00:00:00
39947569,2013-01-19 19:36:04,2013-01-19 00:00:00
39948087,2013-01-19 19:52:17,2013-01-19 00:00:00
39949251,2013-01-19 20:36:04,2013-01-19 00:00:00
39951122,2013-01-19 21:36:05,2013-01-19 00:00:00
39951291,2013-01-19 21:40:45,2013-01-19 00:00:00
39951708,2013-01-19 21:56:16,2013-01-19 00:00:00
39951744,2013-01-19 21:57:25,2013-01-19 00:00:00
39951891,2013-01-19 22:02:56,2013-01-19 00:00:00
39952876,2013-01-19 22:39:41,2013-01-19 00:00:00
39953033,2013-01-19 22:46:07,2013-01-19 00:00:00
39954180,2013-01-19 23:25:00,2013-01-19 00:00:00
39954964,2013-01-19 23:59:30,2013-01-19 00:00:00
39955270,2013-01-20 00:09:44,2013-01-20 00:00:00
39960052,2013-01-20 09:05:56,2013-01-20 00:00:00
39960427,2013-01-20 04:36:05,2013-01-20 00:00:00
39960796,2013-01-20 05:03:10,2013-01-20 00:00:00
39962356,2013-01-20 06:36:04,2013-01-20 00:00:00
39962481,2013-01-20 06:43:04,2013-01-20 00:00:00
39963012,2013-01-20 07:09:30,2013-01-20 00:00:00
39963320,2013-01-20 07:26:10,2013-01-20 00:00:00
39964381,2013-01-20 08:24:51,2013-01-20 00:00:00
39964481,2013-01-20 08:31:03,2013-01-20 00:00:00
39964565,2013-01-20 08:36:04,2013-01-20 00:00:00
39964566,2013-01-20 08:36:04,2013-01-20 00:00:00
39965898,2013-01-20 09:41:41,2013-01-20 00:00:00
39969956,2013-01-20 12:23:03,2013-01-20 00:00:00
39970210,2013-01-20 12:29:30,2013-01-20 00:00:00
39972097,2013-01-20 13:29:16,2013-01-20 00:00:00
39972202,2013-01-20 13:32:42,2013-01-20 00:00:00
39973082,2013-01-20 14:05:28,2013-01-20 00:00:00
39973411,2013-01-20 14:15:55,2013-01-20 00:00:00
39977648,2013-01-20 16:36:04,2013-01-20 00:00:00
39977649,2013-01-20 16:36:04,2013-01-20 00:00:00
39980456,2013-01-20 18:05:30,2013-01-20 00:00:00
39981907,2013-01-20 18:54:06,2013-01-20 00:00:00
39985434,2013-01-20 20:36:04,2013-01-20 00:00:00
39987598,2013-01-20 21:39:11,2013-01-20 00:00:00
39989372,2013-01-20 22:36:05,2013-01-20 00:00:00
39989655,2013-01-20 22:44:22,2013-01-20 00:00:00
39990016,2013-01-20 22:55:41,2013-01-20 00:00:00
39991217,2013-01-20 23:36:04,2013-01-20 00:00:00
39991218,2013-01-20 23:36:04,2013-01-20 00:00:00
39993811,2013-01-21 01:13:34,2013-01-21 00:00:00
39997042,2013-01-21 03:40:55,2013-01-21 00:00:00
39999212,2013-01-21 04:59:23,2013-01-21 00:00:00
40001309,2013-01-21 06:41:03,2013-01-21 00:00:00
40002287,2013-01-21 07:08:43,2013-01-21 00:00:00
40003748,2013-01-21 07:48:24,2013-01-21 00:00:00
40004051,2013-01-21 07:56:44,2013-01-21 00:00:00
40005333,2013-01-21 08:28:04,2013-01-21 00:00:00
40005731,2013-01-21 08:36:19,2013-01-21 00:00:00
40007439,2013-01-21 15:20:43,2013-01-21 00:00:00
40009281,2013-01-21 09:46:15,2013-01-21 00:00:00
40010091,2013-01-21 10:00:41,2013-01-21 00:00:00
40010559,2013-01-21 10:09:04,2013-01-21 00:00:00
40011006,2013-01-21 10:16:32,2013-01-21 00:00:00
40013878,2013-01-21 11:11:41,2013-01-21 00:00:00
40014978,2013-01-21 11:30:20,2013-01-21 00:00:00
40017607,2013-01-21 12:20:13,2013-01-21 00:00:00
40018127,2013-01-21 12:29:48,2013-01-21 00:00:00
40018478,2013-01-21 12:35:24,2013-01-21 00:00:00
40020283,2013-01-21 13:03:57,2013-01-21 00:00:00
40024605,2013-01-21 14:18:00,2013-01-21 00:00:00
40026954,2013-01-21 14:55:35,2013-01-21 00:00:00
40027289,2013-01-21 15:00:40,2013-01-21 00:00:00
40027290,2013-01-21 15:00:40,2013-01-21 00:00:00
40039013,2013-01-21 18:12:58,2013-01-21 00:00:00
40040985,2013-01-21 18:50:19,2013-01-21 00:00:00
40041539,2013-01-21 19:01:02,2013-01-21 00:00:00
40041540,2013-01-21 19:01:02,2013-01-21 00:00:00
40041541,2013-01-21 19:01:02,2013-01-21 00:00:00
40041542,2013-01-21 19:01:02,2013-01-21 00:00:00
40044457,2013-01-21 20:01:01,2013-01-21 00:00:00
40048648,2013-01-21 21:25:38,2013-01-21 00:00:00
40052477,2013-01-21 22:50:01,2013-01-21 00:00:00
40054748,2013-01-21 23:52:05,2013-01-21 00:00:00
40058669,2013-01-22 01:55:12,2013-01-22 00:00:00
40058840,2013-01-22 02:01:05,2013-01-22 00:00:00
40058989,2013-01-22 02:07:03,2013-01-22 00:00:00
40062184,2013-01-22 05:37:23,2013-01-22 00:00:00
40065016,2013-01-22 05:32:30,2013-01-22 00:00:00
40066003,2013-01-22 06:00:24,2013-01-22 00:00:00
40066292,2013-01-22 06:10:21,2013-01-22 00:00:00
40067371,2013-01-22 06:41:21,2013-01-22 00:00:00
40069146,2013-01-22 07:28:00,2013-01-22 00:00:00
40069963,2013-01-22 07:46:39,2013-01-22 00:00:00
40070726,2013-01-22 08:07:25,2013-01-22 00:00:00
40071928,2013-01-22 08:36:18,2013-01-22 00:00:00
40072060,2013-01-22 08:38:23,2013-01-22 00:00:00
40073261,2013-01-22 09:01:00,2013-01-22 00:00:00
40073268,2013-01-22 09:01:04,2013-01-22 00:00:00
40073269,2013-01-22 09:01:04,2013-01-22 00:00:00
40075389,2013-01-22 09:41:52,2013-01-22 00:00:00
40076512,2013-01-22 10:01:03,2013-01-22 00:00:00
40078505,2013-01-22 10:34:04,2013-01-22 00:00:00
40080084,2013-01-22 11:01:02,2013-01-22 00:00:00
40081251,2013-01-22 11:23:30,2013-01-22 00:00:00
40086678,2013-01-22 13:01:10,2013-01-22 00:00:00
40086679,2013-01-22 13:01:10,2013-01-22 00:00:00
40086769,2013-01-22 13:02:42,2013-01-22 00:00:00
40086830,2013-01-22 13:03:45,2013-01-22 00:00:00
40087279,2013-01-22 13:11:29,2013-01-22 00:00:00
40089408,2013-01-22 13:45:07,2013-01-22 00:00:00
40089666,2013-01-22 13:49:01,2013-01-22 00:00:00
40089821,2013-01-22 13:51:22,2013-01-22 00:00:00
40092632,2013-01-22 19:42:53,2013-01-22 00:00:00
40093736,2013-01-22 14:50:34,2013-01-22 00:00:00
40096424,2013-01-22 15:29:31,2013-01-22 00:00:00
40097458,2013-01-22 15:44:10,2013-01-22 00:00:00
40098644,2013-01-22 16:01:14,2013-01-22 00:00:00
40098929,2013-01-22 16:05:24,2013-01-22 00:00:00
40102647,2013-01-22 17:01:15,2013-01-22 00:00:00
40102649,2013-01-22 17:01:15,2013-01-22 00:00:00
40105970,2013-01-22 18:00:19,2013-01-22 00:00:00
40106690,2013-01-22 18:13:32,2013-01-22 00:00:00
40111831,2013-01-22 19:45:40,2013-01-22 00:00:00
40112794,2013-01-22 20:01:17,2013-01-22 00:00:00
40113541,2013-01-22 20:14:19,2013-01-22 00:00:00
40115192,2013-01-22 20:44:28,2013-01-22 00:00:00
40116208,2013-01-22 21:02:30,2013-01-22 00:00:00
